[2024-07-11 21:41:02] Try to insert 706 codes
[2024-07-11 21:41:06] udpate price: 000020.KS, row: 3
[2024-07-11 21:52:05] udpate price: 051905.KS, row: 3
[2024-07-11 21:52:06] udpate price: 051910.KS, row: 3
[2024-07-11 21:52:08] udpate price: 051915.KS, row: 3
[2024-07-11 21:52:09] udpate price: 052690.KS, row: 3
[2024-07-11 21:52:11] udpate price: 053690.KS, row: 3
[2024-07-11 21:52:12] udpate price: 055490.KS, row: 3
[2024-07-11 21:52:13] udpate price: 055550.KS, row: 3
[2024-07-11 21:52:15] udpate price: 057050.KS, row: 3
[2024-07-11 21:52:16] udpate price: 058430.KS, row: 3
[2024-07-11 21:52:18] udpate price: 058650.KS, row: 3
[2024-07-11 21:52:19] udpate price: 058730.KS, row: 3
[2024-07-11 21:52:20] udpate price: 058850.KS, row: 3
[2024-07-11 21:52:22] udpate price: 058860.KS, row: 3
[2024-07-11 21:52:23] udpate price: 060980.KS, row: 3
[2024-07-11 21:52:24] udpate price: 064350.KS, row: 3
[2024-07-11 21:52:26] udpate price: 064960.KS, row: 3
[2024-07-11 21:52:27] udpate price: 066570.KS, row: 3
[2024-07-11 21:52:28] udpate price: 066575.KS, row: 3
[2024-07-11 21:52:30] udpate price: 067830.KS, row: 3
[2024-07-11 21:52:31] udpate price: 068270.KS, row: 3
[2024-07-11 21:52:32] udpate price: 068290.KS, row: 3
[2024-07-11 21:52:33] udpate price: 069260.KS, row: 3
[2024-07-11 21:52:35] udpate price: 069620.KS, row: 3
[2024-07-11 21:52:36] udpate price: 069730.KS, row: 3
[2024-07-11 21:52:37] udpate price: 070960.KS, row: 3
[2024-07-11 21:52:39] udpate price: 071050.KS, row: 3
[2024-07-11 21:52:40] udpate price: 071055.KS, row: 3
[2024-07-11 21:52:41] udpate price: 071090.KS, row: 3
[2024-07-11 21:52:43] udpate price: 071320.KS, row: 3
[2024-07-11 21:52:44] udpate price: 071840.KS, row: 3
[2024-07-11 21:52:45] udpate price: 071970.KS, row: 3
[2024-07-11 21:52:47] udpate price: 072130.KS, row: 3
[2024-07-11 21:52:48] udpate price: 072710.KS, row: 3
[2024-07-11 21:52:49] udpate price: 073240.KS, row: 3
[2024-07-11 21:52:50] udpate price: 075180.KS, row: 3
[2024-07-11 21:52:52] udpate price: 075580.KS, row: 3
[2024-07-11 21:52:53] udpate price: 077500.KS, row: 3
[2024-07-11 21:52:54] udpate price: 077970.KS, row: 3
[2024-07-11 21:52:55] udpate price: 078000.KS, row: 3
[2024-07-11 21:52:57] udpate price: 078520.KS, row: 3
[2024-07-11 21:52:58] udpate price: 078930.KS, row: 3
[2024-07-11 21:52:59] udpate price: 078935.KS, row: 3
[2024-07-11 21:53:01] udpate price: 079550.KS, row: 3
[2024-07-11 21:53:02] udpate price: 081000.KS, row: 3
[2024-07-11 21:53:04] udpate price: 081660.KS, row: 3
[2024-07-11 21:53:05] udpate price: 082640.KS, row: 3
[2024-07-11 21:53:06] udpate price: 082740.KS, row: 3
[2024-07-11 21:53:08] udpate price: 083420.KS, row: 3
[2024-07-11 21:53:09] udpate price: 084010.KS, row: 3
[2024-07-11 21:53:10] udpate price: 084690.KS, row: 3
[2024-07-11 21:53:12] udpate price: 084695.KS, row: 3
[2024-07-11 21:53:13] udpate price: 084870.KS, row: 3
[2024-07-11 21:53:15] udpate price: 085310.KS, row: 3
[2024-07-11 21:53:16] udpate price: 085620.KS, row: 3
[2024-07-11 21:53:18] udpate price: 086280.KS, row: 3
[2024-07-11 21:53:19] udpate price: 086790.KS, row: 3
[2024-07-11 21:53:20] udpate price: 088260.KS, row: 3
[2024-07-11 21:53:22] udpate price: 088350.KS, row: 3
[2024-07-11 21:53:23] udpate price: 088790.KS, row: 3
[2024-07-11 21:53:24] udpate price: 088980.KS, row: 3
[2024-07-11 21:53:25] udpate price: 089470.KS, row: 3
[2024-07-11 21:53:27] udpate price: 089590.KS, row: 3
[2024-07-11 21:53:28] udpate price: 089860.KS, row: 3
[2024-07-11 21:53:29] udpate price: 090080.KS, row: 3
[2024-07-11 21:53:31] udpate price: 090350.KS, row: 3
[2024-07-11 21:53:32] udpate price: 090355.KS, row: 3
[2024-07-11 21:53:33] udpate price: 090430.KS, row: 3
[2024-07-11 21:53:34] udpate price: 090435.KS, row: 3
[2024-07-11 21:53:36] udpate price: 090460.KS, row: 3
[2024-07-11 21:53:37] udpate price: 091810.KS, row: 3
[2024-07-11 21:53:38] udpate price: 092200.KS, row: 3
[2024-07-11 21:53:39] udpate price: 092230.KS, row: 3
[2024-07-11 21:53:41] udpate price: 092440.KS, row: 3
[2024-07-11 21:53:42] udpate price: 092780.KS, row: 3
[2024-07-11 21:53:43] udpate price: 092790.KS, row: 3
[2024-07-11 21:53:45] udpate price: 093050.KS, row: 3
[2024-07-11 21:53:46] udpate price: 093240.KS, row: 3
[2024-07-11 21:53:47] udpate price: 094280.KS, row: 3
[2024-07-11 21:53:48] udpate price: 094800.KS, row: 3
[2024-07-11 21:53:49] udpate price: 095570.KS, row: 3
[2024-07-11 21:53:51] udpate price: 096760.KS, row: 3
[2024-07-11 21:53:52] udpate price: 096770.KS, row: 3
[2024-07-11 21:53:53] udpate price: 096775.KS, row: 3
[2024-07-11 21:53:55] udpate price: 097520.KS, row: 3
[2024-07-11 21:53:56] udpate price: 097950.KS, row: 3
[2024-07-11 21:53:58] udpate price: 097955.KS, row: 3
[2024-07-11 21:53:59] udpate price: 100090.KS, row: 3
[2024-07-11 21:54:00] udpate price: 100250.KS, row: 3
[2024-07-11 21:54:02] udpate price: 100840.KS, row: 3
[2024-07-11 21:54:03] udpate price: 101140.KS, row: 3
[2024-07-11 21:54:05] udpate price: 101530.KS, row: 3
[2024-07-11 21:54:06] udpate price: 102260.KS, row: 3
[2024-07-11 21:54:07] udpate price: 102460.KS, row: 3
[2024-07-11 21:54:09] udpate price: 103140.KS, row: 3
[2024-07-11 21:54:10] udpate price: 103590.KS, row: 3
[2024-07-11 21:54:12] udpate price: 104700.KS, row: 3
[2024-07-11 21:54:13] udpate price: 105560.KS, row: 3
[2024-07-11 21:54:14] udpate price: 105630.KS, row: 3
[2024-07-11 21:54:15] udpate price: 105840.KS, row: 3
[2024-07-11 21:54:17] udpate price: 107590.KS, row: 3
[2024-07-11 21:54:18] udpate price: 108320.KS, row: 3
[2024-07-11 21:54:20] udpate price: 108670.KS, row: 3
[2024-07-11 21:54:21] udpate price: 108675.KS, row: 3
[2024-07-11 21:54:22] udpate price: 109070.KS, row: 3
[2024-07-11 21:54:23] udpate price: 111110.KS, row: 3
[2024-07-11 21:54:25] udpate price: 111380.KS, row: 3
[2024-07-11 21:54:26] udpate price: 111770.KS, row: 3
[2024-07-11 21:54:27] udpate price: 114090.KS, row: 3
[2024-07-11 21:54:28] udpate price: 117580.KS, row: 3
[2024-07-11 21:54:29] udpate price: 118000.KS, row: 3
[2024-07-11 21:54:31] udpate price: 120030.KS, row: 3
[2024-07-11 21:54:32] udpate price: 120110.KS, row: 3
[2024-07-11 21:54:33] udpate price: 120115.KS, row: 3
[2024-07-11 21:54:34] udpate price: 122900.KS, row: 3
[2024-07-11 21:54:36] udpate price: 123690.KS, row: 3
[2024-07-11 21:54:37] udpate price: 123700.KS, row: 3
[2024-07-11 21:54:38] udpate price: 123890.KS, row: 3
[2024-07-11 21:54:40] udpate price: 126720.KS, row: 3
[2024-07-11 21:54:41] udpate price: 128940.KS, row: 3
[2024-07-11 21:54:42] udpate price: 129260.KS, row: 3
[2024-07-11 21:54:44] udpate price: 130660.KS, row: 3
[2024-07-11 21:54:45] udpate price: 134380.KS, row: 3
[2024-07-11 21:54:46] udpate price: 134790.KS, row: 3
[2024-07-11 21:54:48] udpate price: 136490.KS, row: 3
[2024-07-11 21:54:49] udpate price: 138040.KS, row: 3
[2024-07-11 21:54:51] udpate price: 138490.KS, row: 3
[2024-07-11 21:54:52] udpate price: 138930.KS, row: 3
[2024-07-11 21:54:54] udpate price: 139130.KS, row: 3
[2024-07-11 21:54:55] udpate price: 140910.KS, row: 3
[2024-07-11 21:54:56] udpate price: 145270.KS, row: 3
[2024-07-11 21:54:58] udpate price: 145720.KS, row: 3
[2024-07-11 21:54:59] udpate price: 145990.KS, row: 3
[2024-07-11 21:55:01] udpate price: 145995.KS, row: 3
[2024-07-11 21:55:02] udpate price: 152550.KS, row: 3
[2024-07-11 21:55:04] udpate price: 155660.KS, row: 3
[2024-07-11 21:55:05] udpate price: 161000.KS, row: 3
[2024-07-11 21:55:06] udpate price: 161390.KS, row: 3
[2024-07-11 21:55:08] udpate price: 161890.KS, row: 3
[2024-07-11 21:55:09] udpate price: 163560.KS, row: 3
[2024-07-11 21:55:11] udpate price: 168490.KS, row: 3
[2024-07-11 21:55:12] udpate price: 175330.KS, row: 3
[2024-07-11 21:55:14] udpate price: 178920.KS, row: 3
[2024-07-11 21:55:15] udpate price: 180640.KS, row: 3
[2024-07-11 21:55:17] udpate price: 18064K.KS, row: 3
[2024-07-11 21:55:18] udpate price: 183190.KS, row: 3
[2024-07-11 21:55:19] udpate price: 185750.KS, row: 3
[2024-07-11 21:55:21] udpate price: 192080.KS, row: 3
[2024-07-11 21:55:22] udpate price: 192400.KS, row: 3
[2024-07-11 21:55:23] udpate price: 192650.KS, row: 3
[2024-07-11 21:55:25] udpate price: 192820.KS, row: 3
[2024-07-11 21:55:26] udpate price: 194370.KS, row: 3
[2024-07-11 21:55:27] udpate price: 195870.KS, row: 3
[2024-07-11 21:55:29] udpate price: 200880.KS, row: 3
[2024-07-11 21:55:30] udpate price: 204210.KS, row: 3
[2024-07-11 21:55:31] udpate price: 204320.KS, row: 3
[2024-07-11 21:55:33] udpate price: 207940.KS, row: 3
[2024-07-11 21:55:34] udpate price: 210540.KS, row: 3
[2024-07-11 21:55:35] udpate price: 210980.KS, row: 3
[2024-07-11 21:55:36] udpate price: 213500.KS, row: 3
[2024-07-11 21:55:38] udpate price: 214320.KS, row: 3
[2024-07-11 21:55:39] udpate price: 214390.KS, row: 3
[2024-07-11 21:55:40] udpate price: 214420.KS, row: 3
[2024-07-11 21:55:41] udpate price: 226320.KS, row: 3
[2024-07-11 21:55:43] udpate price: 227840.KS, row: 3
[2024-07-11 21:55:44] udpate price: 229640.KS, row: 3
[2024-07-11 21:55:46] udpate price: 234080.KS, row: 3
[2024-07-11 21:55:47] udpate price: 241560.KS, row: 3
[2024-07-11 21:55:48] udpate price: 244920.KS, row: 3
[2024-07-11 21:55:50] udpate price: 248070.KS, row: 3
[2024-07-11 21:55:51] udpate price: 248170.KS, row: 3
[2024-07-11 21:55:53] udpate price: 259960.KS, row: 3
[2024-07-11 21:55:54] udpate price: 264900.KS, row: 3
[2024-07-11 21:55:56] udpate price: 26490K.KS, row: 3
[2024-07-11 21:55:57] udpate price: 267250.KS, row: 3
[2024-07-11 21:55:58] udpate price: 267260.KS, row: 3
[2024-07-11 21:56:00] udpate price: 267270.KS, row: 3
[2024-07-11 21:56:01] udpate price: 267290.KS, row: 3
[2024-07-11 21:56:02] udpate price: 268280.KS, row: 3
[2024-07-11 21:56:04] udpate price: 271560.KS, row: 3
[2024-07-11 21:56:05] udpate price: 272210.KS, row: 3
[2024-07-11 21:56:06] udpate price: 272450.KS, row: 3
[2024-07-11 21:56:08] udpate price: 272550.KS, row: 3
[2024-07-11 21:56:09] udpate price: 278470.KS, row: 3
[2024-07-11 21:56:10] udpate price: 280360.KS, row: 3
[2024-07-11 21:56:11] udpate price: 281820.KS, row: 3
[2024-07-11 21:56:13] udpate price: 282330.KS, row: 3
[2024-07-11 21:56:14] udpate price: 282690.KS, row: 3
[2024-07-11 21:56:15] udpate price: 284740.KS, row: 3
[2024-07-11 21:56:17] udpate price: 285130.KS, row: 3
[2024-07-11 21:56:18] udpate price: 28513K.KS, row: 3
[2024-07-11 21:56:19] udpate price: 286940.KS, row: 3
[2024-07-11 21:56:21] udpate price: 293480.KS, row: 3
[2024-07-11 21:56:22] udpate price: 293940.KS, row: 3
[2024-07-11 21:56:23] udpate price: 294870.KS, row: 3
[2024-07-11 21:56:24] udpate price: 298020.KS, row: 3
[2024-07-11 21:56:26] udpate price: 298040.KS, row: 3
[2024-07-11 21:56:27] udpate price: 298050.KS, row: 3
[2024-07-11 21:56:28] udpate price: 300720.KS, row: 3
[2024-07-11 21:56:29] udpate price: 302440.KS, row: 3
[2024-07-11 21:56:31] udpate price: 306200.KS, row: 3
[2024-07-11 21:56:32] udpate price: 307950.KS, row: 3
[2024-07-11 21:56:33] udpate price: 316140.KS, row: 3
[2024-07-11 21:56:35] udpate price: 317400.KS, row: 3
[2024-07-11 21:56:36] udpate price: 323410.KS, row: 3
[2024-07-11 21:56:37] udpate price: 329180.KS, row: 3
[2024-07-11 21:56:38] udpate price: 330590.KS, row: 3
[2024-07-11 21:56:40] udpate price: 334890.KS, row: 3
[2024-07-11 21:56:41] udpate price: 336370.KS, row: 3
[2024-07-11 21:56:42] udpate price: 33637K.KS, row: 3
[2024-07-11 21:56:44] udpate price: 33637L.KS, row: 3
[2024-07-11 21:56:45] udpate price: 338100.KS, row: 3
[2024-07-11 21:56:46] udpate price: 339770.KS, row: 3
[2024-07-11 21:56:47] udpate price: 344820.KS, row: 3
[2024-07-11 21:56:49] udpate price: 348950.KS, row: 3
[2024-07-11 21:56:50] udpate price: 350520.KS, row: 3
[2024-07-11 21:56:51] udpate price: 352820.KS, row: 3
[2024-07-11 21:56:53] udpate price: 353200.KS, row: 3
[2024-07-11 21:56:54] udpate price: 35320K.KS, row: 3
[2024-07-11 21:56:55] udpate price: 357120.KS, row: 3
[2024-07-11 21:56:56] udpate price: 357250.KS, row: 3
[2024-07-11 21:56:58] udpate price: 357430.KS, row: 3
[2024-07-11 21:56:59] udpate price: 361610.KS, row: 3
[2024-07-11 21:57:00] udpate price: 365550.KS, row: 3
[2024-07-11 21:57:02] udpate price: 372910.KS, row: 3
[2024-07-11 21:57:03] udpate price: 373220.KS, row: 3
[2024-07-11 21:57:04] udpate price: 375500.KS, row: 3
[2024-07-11 21:57:06] udpate price: 37550K.KS, row: 3
[2024-07-11 21:57:07] udpate price: 37550L.KS, row: 3
[2024-07-11 21:57:08] udpate price: 377190.KS, row: 3
[2024-07-11 21:57:09] udpate price: 377300.KS, row: 3
[2024-07-11 21:57:11] udpate price: 377740.KS, row: 3
[2024-07-11 21:57:12] udpate price: 378850.KS, row: 3
[2024-07-11 21:57:13] udpate price: 381970.KS, row: 3
[2024-07-11 21:57:14] udpate price: 383220.KS, row: 3
[2024-07-11 21:57:16] udpate price: 383800.KS, row: 3
[2024-07-11 21:57:17] udpate price: 38380K.KS, row: 3
[2024-07-11 21:57:18] udpate price: 395400.KS, row: 3
[2024-07-11 21:57:20] udpate price: 396690.KS, row: 3
[2024-07-11 21:57:21] udpate price: 400760.KS, row: 3
[2024-07-11 21:57:22] udpate price: 404990.KS, row: 3
[2024-07-11 21:57:23] udpate price: 417310.KS, row: 3
[2024-07-11 21:57:24] udpate price: 432320.KS, row: 3
[2024-07-11 21:57:26] udpate price: 443060.KS, row: 3
[2024-07-11 21:57:27] udpate price: 446070.KS, row: 3
[2024-07-11 21:57:28] udpate price: 448730.KS, row: 3
[2024-07-11 21:57:30] udpate price: 450080.KS, row: 3
[2024-07-11 21:57:31] udpate price: 450140.KS, row: 3
[2024-07-11 21:57:32] udpate price: 45014K.KS, row: 3
[2024-07-11 21:57:33] udpate price: 451800.KS, row: 3
[2024-07-11 21:57:35] udpate price: 453340.KS, row: 3
[2024-07-11 21:57:36] udpate price: 456040.KS, row: 3
[2024-07-11 21:57:38] udpate price: 457190.KS, row: 3
[2024-07-11 21:57:39] udpate price: 460850.KS, row: 3
[2024-07-11 21:57:40] udpate price: 460860.KS, row: 3
[2024-07-11 21:57:42] udpate price: 462520.KS, row: 3
[2024-07-11 21:57:43] udpate price: 465770.KS, row: 3
[2024-07-11 21:57:44] udpate price: 475150.KS, row: 3
[2024-07-11 21:57:46] udpate price: 950210.KS, row: 3
[2024-07-20 20:46:03] Try to insert 720 codes
[2024-07-20 20:46:05] udpate price: 000020.KS, row: 7
[2024-07-20 20:46:06] udpate price: 000070.KS, row: 7
[2024-07-20 20:46:07] udpate price: 000075.KS, row: 7
[2024-07-20 20:46:08] udpate price: 000080.KS, row: 7
[2024-07-20 20:46:09] udpate price: 000087.KS, row: 7
[2024-07-20 20:46:10] udpate price: 000100.KS, row: 7
[2024-07-20 20:46:11] udpate price: 000105.KS, row: 7
[2024-07-20 20:46:12] udpate price: 000120.KS, row: 7
[2024-07-20 20:46:12] udpate price: 000140.KS, row: 7
[2024-07-20 20:46:13] udpate price: 000145.KS, row: 7
[2024-07-20 20:46:14] udpate price: 000240.KS, row: 7
[2024-07-20 20:46:15] udpate price: 000270.KS, row: 7
[2024-07-20 20:46:16] udpate price: 000300.KS, row: 7
[2024-07-20 20:46:16] udpate price: 000320.KS, row: 7
[2024-07-20 20:46:17] udpate price: 000325.KS, row: 7
[2024-07-20 20:46:18] udpate price: 000370.KS, row: 7
[2024-07-20 20:46:19] udpate price: 000390.KS, row: 7
[2024-07-20 20:46:20] udpate price: 000400.KS, row: 7
[2024-07-20 20:46:21] udpate price: 000430.KS, row: 7
[2024-07-20 20:46:22] udpate price: 000480.KS, row: 7
[2024-07-20 20:46:22] udpate price: 000490.KS, row: 7
[2024-07-20 20:46:23] udpate price: 000500.KS, row: 7
[2024-07-20 20:46:24] udpate price: 000540.KS, row: 7
[2024-07-20 20:46:25] udpate price: 000545.KS, row: 7
[2024-07-20 20:46:26] udpate price: 000590.KS, row: 7
[2024-07-20 20:46:27] udpate price: 000640.KS, row: 7
[2024-07-20 20:46:28] udpate price: 000700.KS, row: 7
[2024-07-20 20:46:29] udpate price: 000720.KS, row: 7
[2024-07-20 20:46:30] udpate price: 000725.KS, row: 7
[2024-07-20 20:46:30] udpate price: 000810.KS, row: 7
[2024-07-20 20:46:31] udpate price: 000815.KS, row: 7
[2024-07-20 20:46:32] udpate price: 000850.KS, row: 7
[2024-07-20 20:46:33] udpate price: 000860.KS, row: 7
[2024-07-20 20:46:34] udpate price: 000970.KS, row: 7
[2024-07-20 20:46:35] udpate price: 000990.KS, row: 7
[2024-07-20 20:46:36] udpate price: 001020.KS, row: 7
[2024-07-20 20:46:37] udpate price: 001040.KS, row: 7
[2024-07-20 20:46:37] udpate price: 001045.KS, row: 7
[2024-07-20 20:46:38] udpate price: 00104K.KS, row: 7
[2024-07-20 20:46:39] udpate price: 001060.KS, row: 7
[2024-07-20 20:46:40] udpate price: 001065.KS, row: 7
[2024-07-20 20:46:41] udpate price: 001067.KS, row: 7
[2024-07-20 20:46:42] udpate price: 001080.KS, row: 7
[2024-07-20 20:46:43] udpate price: 001120.KS, row: 7
[2024-07-20 20:46:44] udpate price: 001130.KS, row: 7
[2024-07-20 20:46:45] udpate price: 001140.KS, row: 404
[2024-07-20 20:46:46] udpate price: 001200.KS, row: 7
[2024-07-20 20:46:47] udpate price: 001230.KS, row: 7
[2024-07-20 20:46:48] udpate price: 001250.KS, row: 7
[2024-07-20 20:46:49] udpate price: 001260.KS, row: 7
[2024-07-20 20:46:49] udpate price: 001270.KS, row: 7
[2024-07-20 20:46:51] udpate price: 001275.KS, row: 7
[2024-07-20 20:46:51] udpate price: 001340.KS, row: 7
[2024-07-20 20:46:52] udpate price: 001380.KS, row: 7
[2024-07-20 20:46:53] udpate price: 001390.KS, row: 7
[2024-07-20 20:46:54] udpate price: 001420.KS, row: 7
[2024-07-20 20:46:55] udpate price: 001430.KS, row: 7
[2024-07-20 20:46:56] udpate price: 001440.KS, row: 7
[2024-07-20 20:46:57] udpate price: 001450.KS, row: 7
[2024-07-20 20:46:58] udpate price: 001460.KS, row: 7
[2024-07-20 20:46:58] udpate price: 001465.KS, row: 7
[2024-07-20 20:46:59] udpate price: 001500.KS, row: 7
[2024-07-20 20:47:00] udpate price: 001520.KS, row: 7
[2024-07-20 20:47:01] udpate price: 001525.KS, row: 7
[2024-07-20 20:47:02] udpate price: 001527.KS, row: 7
[2024-07-20 20:47:03] udpate price: 001530.KS, row: 7
[2024-07-20 20:47:04] udpate price: 001560.KS, row: 7
[2024-07-20 20:47:05] udpate price: 001620.KS, row: 7
[2024-07-20 20:47:06] udpate price: 001630.KS, row: 7
[2024-07-20 20:47:07] udpate price: 001680.KS, row: 7
[2024-07-20 20:47:08] udpate price: 001685.KS, row: 7
[2024-07-20 20:47:09] udpate price: 001720.KS, row: 7
[2024-07-20 20:47:10] udpate price: 001740.KS, row: 7
[2024-07-20 20:47:10] udpate price: 001750.KS, row: 7
[2024-07-20 20:47:11] udpate price: 001755.KS, row: 7
[2024-07-20 20:47:12] udpate price: 001780.KS, row: 7
[2024-07-20 20:47:13] udpate price: 001790.KS, row: 7
[2024-07-20 20:47:14] udpate price: 001795.KS, row: 7
[2024-07-20 20:47:15] udpate price: 001800.KS, row: 7
[2024-07-20 20:47:15] udpate price: 001820.KS, row: 7
[2024-07-20 20:47:16] udpate price: 001940.KS, row: 7
[2024-07-20 20:47:17] udpate price: 002030.KS, row: 7
[2024-07-20 20:47:18] udpate price: 002100.KS, row: 7
[2024-07-20 20:47:19] udpate price: 002140.KS, row: 7
[2024-07-20 20:47:20] udpate price: 002150.KS, row: 7
[2024-07-20 20:47:21] udpate price: 002170.KS, row: 7
[2024-07-20 20:47:22] udpate price: 002200.KS, row: 7
[2024-07-20 20:47:22] udpate price: 002210.KS, row: 7
[2024-07-20 20:47:23] udpate price: 002240.KS, row: 7
[2024-07-20 20:47:24] udpate price: 002310.KS, row: 7
[2024-07-20 20:47:25] udpate price: 002320.KS, row: 7
[2024-07-20 20:47:26] udpate price: 002350.KS, row: 7
[2024-07-20 20:47:27] udpate price: 002355.KS, row: 7
[2024-07-20 20:47:28] udpate price: 002380.KS, row: 7
[2024-07-20 20:47:29] udpate price: 002450.KS, row: 7
[2024-07-20 20:47:29] udpate price: 002460.KS, row: 7
[2024-07-20 20:47:30] udpate price: 002600.KS, row: 7
[2024-07-20 20:47:31] udpate price: 002700.KS, row: 7
[2024-07-20 20:47:32] udpate price: 002710.KS, row: 7
[2024-07-20 20:47:33] udpate price: 002760.KS, row: 7
[2024-07-20 20:47:34] udpate price: 002780.KS, row: 7
[2024-07-20 20:47:35] udpate price: 002785.KS, row: 7
[2024-07-20 20:47:36] udpate price: 002787.KS, row: 7
[2024-07-20 20:47:37] udpate price: 002790.KS, row: 7
[2024-07-20 20:47:37] udpate price: 002795.KS, row: 7
[2024-07-20 20:47:38] udpate price: 00279K.KS, row: 7
[2024-07-20 20:47:39] udpate price: 002810.KS, row: 7
[2024-07-20 20:47:40] udpate price: 002840.KS, row: 7
[2024-07-20 20:47:41] udpate price: 002900.KS, row: 7
[2024-07-20 20:47:42] udpate price: 002920.KS, row: 7
[2024-07-20 20:47:43] udpate price: 002960.KS, row: 7
[2024-07-20 20:47:45] udpate price: 003010.KS, row: 7
[2024-07-20 20:47:46] udpate price: 003030.KS, row: 7
[2024-07-20 20:47:47] udpate price: 003080.KS, row: 7
[2024-07-20 20:47:48] udpate price: 003090.KS, row: 7
[2024-07-20 20:47:49] udpate price: 003160.KS, row: 7
[2024-07-20 20:47:51] udpate price: 003200.KS, row: 7
[2024-07-20 20:47:52] udpate price: 003220.KS, row: 7
[2024-07-20 20:47:53] udpate price: 003230.KS, row: 7
[2024-07-20 20:47:54] udpate price: 003280.KS, row: 7
[2024-07-20 20:47:55] udpate price: 003300.KS, row: 7
[2024-07-20 20:47:55] udpate price: 003410.KS, row: 0
[2024-07-20 20:47:57] udpate price: 003460.KS, row: 7
[2024-07-20 20:47:58] udpate price: 003465.KS, row: 7
[2024-07-20 20:47:59] udpate price: 003470.KS, row: 7
[2024-07-20 20:48:00] udpate price: 003475.KS, row: 7
[2024-07-20 20:48:01] udpate price: 003480.KS, row: 7
