[2024-07-11 21:41:02] Try to insert 1309 codes
[2024-07-11 21:41:06] udpate price: 900340.KQ, row: 3
[2024-07-11 21:51:55] udpate price: 106520.KQ, row: 3
[2024-07-11 21:51:56] udpate price: 042940.KQ, row: 3
[2024-07-11 21:51:58] udpate price: 434480.KQ, row: 3
[2024-07-11 21:51:59] udpate price: 319660.KQ, row: 3
[2024-07-11 21:52:01] udpate price: 038010.KQ, row: 3
[2024-07-11 21:52:02] udpate price: 148930.KQ, row: 3
[2024-07-11 21:52:04] udpate price: 465320.KQ, row: 3
[2024-07-11 21:52:05] udpate price: 215100.KQ, row: 3
[2024-07-11 21:52:07] udpate price: 900270.KQ, row: 3
[2024-07-11 21:52:08] udpate price: 066410.KQ, row: 3
[2024-07-11 21:52:09] udpate price: 099320.KQ, row: 3
[2024-07-11 21:52:11] udpate price: 119830.KQ, row: 3
[2024-07-11 21:52:12] udpate price: 090150.KQ, row: 3
[2024-07-11 21:52:14] udpate price: 010470.KQ, row: 3
[2024-07-11 21:52:15] udpate price: 282720.KQ, row: 3
[2024-07-11 21:52:17] udpate price: 169330.KQ, row: 3
[2024-07-11 21:52:18] udpate price: 263810.KQ, row: 3
[2024-07-11 21:52:19] udpate price: 101730.KQ, row: 3
[2024-07-11 21:52:21] udpate price: 064520.KQ, row: 3
[2024-07-11 21:52:22] udpate price: 400840.KQ, row: 3
[2024-07-11 21:52:24] udpate price: 054950.KQ, row: 3
[2024-07-11 21:52:25] udpate price: 332570.KQ, row: 3
[2024-07-11 21:52:26] udpate price: 036200.KQ, row: 3
[2024-07-11 21:52:28] udpate price: 450520.KQ, row: 3
[2024-07-11 21:52:29] udpate price: 094940.KQ, row: 3
[2024-07-11 21:52:30] udpate price: 173130.KQ, row: 3
[2024-07-11 21:52:31] udpate price: 370090.KQ, row: 3
[2024-07-11 21:52:33] udpate price: 036800.KQ, row: 3
[2024-07-11 21:52:34] udpate price: 032960.KQ, row: 3
[2024-07-11 21:52:35] udpate price: 417180.KQ, row: 3
[2024-07-11 21:52:37] udpate price: 066590.KQ, row: 3
[2024-07-11 21:52:38] udpate price: 208140.KQ, row: 3
[2024-07-11 21:52:39] udpate price: 204610.KQ, row: 3
[2024-07-11 21:52:41] udpate price: 039740.KQ, row: 3
[2024-07-11 21:52:42] udpate price: 425420.KQ, row: 3
[2024-07-11 21:52:43] udpate price: 439090.KQ, row: 3
[2024-07-11 21:52:44] udpate price: 147760.KQ, row: 3
[2024-07-11 21:52:46] udpate price: 123570.KQ, row: 3
[2024-07-11 21:52:47] udpate price: 062860.KQ, row: 3
[2024-07-11 21:52:48] udpate price: 011040.KQ, row: 3
[2024-07-11 21:52:49] udpate price: 377460.KQ, row: 3
[2024-07-11 21:52:51] udpate price: 258790.KQ, row: 3
[2024-07-11 21:52:52] udpate price: 273640.KQ, row: 3
[2024-07-11 21:52:53] udpate price: 442900.KQ, row: 3
[2024-07-11 21:52:54] udpate price: 093520.KQ, row: 3
[2024-07-11 21:52:56] udpate price: 464440.KQ, row: 3
[2024-07-11 21:52:57] udpate price: 066700.KQ, row: 3
[2024-07-11 21:52:58] udpate price: 218150.KQ, row: 3
[2024-07-11 21:53:00] udpate price: 069080.KQ, row: 3
[2024-07-11 21:53:01] udpate price: 206640.KQ, row: 3
[2024-07-11 21:53:02] udpate price: 122310.KQ, row: 3
[2024-07-11 21:53:04] udpate price: 454750.KQ, row: 3
[2024-07-11 21:53:05] udpate price: 089850.KQ, row: 3
[2024-07-11 21:53:06] udpate price: 044060.KQ, row: 3
[2024-07-11 21:53:08] udpate price: 457550.KQ, row: 3
[2024-07-11 21:53:09] udpate price: 090710.KQ, row: 3
[2024-07-11 21:53:10] udpate price: 067630.KQ, row: 3
[2024-07-11 21:53:12] udpate price: 050960.KQ, row: 3
[2024-07-11 21:53:13] udpate price: 041910.KQ, row: 3
[2024-07-11 21:53:15] udpate price: 066910.KQ, row: 3
[2024-07-11 21:53:16] udpate price: 340440.KQ, row: 3
[2024-07-11 21:53:17] udpate price: 090850.KQ, row: 3
[2024-07-11 21:53:19] udpate price: 472230.KQ, row: 3
[2024-07-11 21:53:20] udpate price: 052020.KQ, row: 3
[2024-07-11 21:53:21] udpate price: 123840.KQ, row: 3
[2024-07-11 21:53:22] udpate price: 357780.KQ, row: 3
[2024-07-11 21:53:24] udpate price: 347850.KQ, row: 3
[2024-07-11 21:53:25] udpate price: 293780.KQ, row: 3
[2024-07-11 21:53:26] udpate price: 082210.KQ, row: 3
[2024-07-11 21:53:28] udpate price: 335890.KQ, row: 3
[2024-07-11 21:53:29] udpate price: 351330.KQ, row: 3
[2024-07-11 21:53:31] udpate price: 044780.KQ, row: 3
[2024-07-11 21:53:32] udpate price: 235980.KQ, row: 3
[2024-07-11 21:53:33] udpate price: 057680.KQ, row: 3
[2024-07-11 21:53:34] udpate price: 476470.KQ, row: 3
[2024-07-11 21:53:35] udpate price: 092300.KQ, row: 3
[2024-07-11 21:53:37] udpate price: 089010.KQ, row: 3
[2024-07-11 21:53:38] udpate price: 318000.KQ, row: 3
[2024-07-11 21:53:39] udpate price: 137950.KQ, row: 3
[2024-07-11 21:53:41] udpate price: 391710.KQ, row: 3
[2024-07-11 21:53:42] udpate price: 474930.KQ, row: 3
[2024-07-11 21:53:43] udpate price: 190650.KQ, row: 3
[2024-07-11 21:53:44] udpate price: 137400.KQ, row: 3
[2024-07-11 21:53:46] udpate price: 058610.KQ, row: 3
[2024-07-11 21:53:47] udpate price: 052400.KQ, row: 3
[2024-07-11 21:53:48] udpate price: 029960.KQ, row: 3
[2024-07-11 21:53:50] udpate price: 314140.KQ, row: 3
[2024-07-11 21:53:51] udpate price: 040350.KQ, row: 3
[2024-07-11 21:53:52] udpate price: 032620.KQ, row: 3
[2024-07-11 21:53:54] udpate price: 023770.KQ, row: 3
[2024-07-11 21:53:55] udpate price: 417790.KQ, row: 3
[2024-07-11 21:53:56] udpate price: 091440.KQ, row: 3
[2024-07-11 21:53:57] udpate price: 224110.KQ, row: 3
[2024-07-11 21:53:59] udpate price: 020180.KQ, row: 3
[2024-07-11 21:54:00] udpate price: 039290.KQ, row: 3
[2024-07-11 21:54:02] udpate price: 412540.KQ, row: 3
[2024-07-11 21:54:03] udpate price: 457940.KQ, row: 3
[2024-07-11 21:54:05] udpate price: 430460.KQ, row: 3
[2024-07-11 21:54:06] udpate price: 090470.KQ, row: 3
[2024-07-11 21:54:07] udpate price: 048830.KQ, row: 3
[2024-07-11 21:54:08] udpate price: 457390.KQ, row: 3
[2024-07-11 21:54:10] udpate price: 289080.KQ, row: 3
[2024-07-11 21:54:11] udpate price: 462020.KQ, row: 3
[2024-07-11 21:54:12] udpate price: 365340.KQ, row: 3
[2024-07-11 21:54:14] udpate price: 303360.KQ, row: 3
[2024-07-11 21:54:15] udpate price: 064090.KQ, row: 3
[2024-07-11 21:54:16] udpate price: 084370.KQ, row: 3
[2024-07-11 21:54:17] udpate price: 394280.KQ, row: 3
[2024-07-11 21:54:19] udpate price: 226330.KQ, row: 3
[2024-07-11 21:54:20] udpate price: 054930.KQ, row: 3
[2024-07-11 21:54:21] udpate price: 019210.KQ, row: 3
[2024-07-11 21:54:22] udpate price: 221800.KQ, row: 3
[2024-07-11 21:54:24] udpate price: 270660.KQ, row: 3
[2024-07-11 21:54:25] udpate price: 010280.KQ, row: 3
[2024-07-11 21:54:26] udpate price: 900280.KQ, row: 3
[2024-07-11 21:54:27] udpate price: 093380.KQ, row: 3
[2024-07-11 21:54:29] udpate price: 024800.KQ, row: 3
[2024-07-11 21:54:30] udpate price: 366030.KQ, row: 3
[2024-07-11 21:54:31] udpate price: 038290.KQ, row: 3
[2024-07-11 21:54:33] udpate price: 136510.KQ, row: 3
[2024-07-11 21:54:34] udpate price: 008370.KQ, row: 3
[2024-07-11 21:54:35] udpate price: 452200.KQ, row: 3
[2024-07-11 21:54:36] udpate price: 073010.KQ, row: 3
[2024-07-11 21:54:38] udpate price: 455310.KQ, row: 3
[2024-07-11 21:54:39] udpate price: 086890.KQ, row: 3
[2024-07-11 21:54:40] udpate price: 160980.KQ, row: 3
[2024-07-11 21:54:42] udpate price: 396470.KQ, row: 3
[2024-07-11 21:54:43] udpate price: 450940.KQ, row: 3
[2024-07-11 21:54:44] udpate price: 137940.KQ, row: 3
[2024-07-11 21:54:45] udpate price: 036030.KQ, row: 3
[2024-07-11 21:54:47] udpate price: 211050.KQ, row: 3
[2024-07-11 21:54:48] udpate price: 017000.KQ, row: 3
[2024-07-11 21:54:49] udpate price: 016100.KQ, row: 3
[2024-07-11 21:54:51] udpate price: 112040.KQ, row: 3
[2024-07-11 21:54:52] udpate price: 138070.KQ, row: 3
[2024-07-11 21:54:54] udpate price: 059120.KQ, row: 3
[2024-07-11 21:54:55] udpate price: 408900.KQ, row: 3
[2024-07-11 21:54:56] udpate price: 128660.KQ, row: 3
[2024-07-11 21:54:58] udpate price: 456490.KQ, row: 3
[2024-07-11 21:54:59] udpate price: 311320.KQ, row: 3
[2024-07-11 21:55:01] udpate price: 086670.KQ, row: 3
[2024-07-11 21:55:02] udpate price: 189980.KQ, row: 3
[2024-07-11 21:55:03] udpate price: 214180.KQ, row: 3
[2024-07-11 21:55:05] udpate price: 052460.KQ, row: 3
[2024-07-11 21:55:06] udpate price: 336060.KQ, row: 3
[2024-07-11 21:55:08] udpate price: 323350.KQ, row: 3
[2024-07-11 21:55:09] udpate price: 056190.KQ, row: 3
[2024-07-11 21:55:11] udpate price: 109080.KQ, row: 3
[2024-07-11 21:55:12] udpate price: 112290.KQ, row: 3
[2024-07-11 21:55:14] udpate price: 133750.KQ, row: 3
[2024-07-11 21:55:15] udpate price: 108380.KQ, row: 3
[2024-07-11 21:55:16] udpate price: 389140.KQ, row: 3
[2024-07-11 21:55:18] udpate price: 078600.KQ, row: 3
[2024-07-11 21:55:19] udpate price: 403490.KQ, row: 3
[2024-07-11 21:55:20] udpate price: 099190.KQ, row: 3
[2024-07-11 21:55:22] udpate price: 016670.KQ, row: 3
[2024-07-11 21:55:23] udpate price: 277070.KQ, row: 3
[2024-07-11 21:55:24] udpate price: 241710.KQ, row: 3
[2024-07-11 21:55:26] udpate price: 177830.KQ, row: 3
[2024-07-11 21:55:27] udpate price: 072770.KQ, row: 3
[2024-07-11 21:55:28] udpate price: 205100.KQ, row: 3
[2024-07-11 21:55:29] udpate price: 356890.KQ, row: 3
[2024-07-11 21:55:31] udpate price: 004590.KQ, row: 3
[2024-07-11 21:55:32] udpate price: 318410.KQ, row: 3
[2024-07-11 21:55:33] udpate price: 098120.KQ, row: 3
[2024-07-11 21:55:35] udpate price: 205470.KQ, row: 3
[2024-07-11 21:55:36] udpate price: 065530.KQ, row: 3
[2024-07-11 21:55:37] udpate price: 065510.KQ, row: 3
[2024-07-11 21:55:38] udpate price: 332370.KQ, row: 3
[2024-07-11 21:55:40] udpate price: 027580.KQ, row: 3
[2024-07-11 21:55:41] udpate price: 413600.KQ, row: 3
[2024-07-11 21:55:42] udpate price: 376930.KQ, row: 3
[2024-07-11 21:55:44] udpate price: 085670.KQ, row: 3
[2024-07-11 21:55:45] udpate price: 139670.KQ, row: 3
[2024-07-11 21:55:46] udpate price: 294570.KQ, row: 3
[2024-07-11 21:55:48] udpate price: 036930.KQ, row: 3
[2024-07-11 21:55:49] udpate price: 006620.KQ, row: 3
[2024-07-11 21:55:50] udpate price: 121600.KQ, row: 3
[2024-07-11 21:55:51] udpate price: 448830.KQ, row: 3
[2024-07-11 21:55:53] udpate price: 050860.KQ, row: 3
[2024-07-11 21:55:54] udpate price: 149980.KQ, row: 3
[2024-07-11 21:55:56] udpate price: 440110.KQ, row: 3
[2024-07-11 21:55:57] udpate price: 038870.KQ, row: 3
[2024-07-11 21:55:58] udpate price: 455250.KQ, row: 0
[2024-07-11 21:55:59] udpate price: 083650.KQ, row: 3
[2024-07-11 21:56:01] udpate price: 033100.KQ, row: 3
[2024-07-11 21:56:02] udpate price: 352700.KQ, row: 3
[2024-07-11 21:56:03] udpate price: 453860.KQ, row: 3
[2024-07-11 21:56:04] udpate price: 041510.KQ, row: 3
[2024-07-11 21:56:06] udpate price: 461030.KQ, row: 3
[2024-07-11 21:56:07] udpate price: 084110.KQ, row: 3
[2024-07-11 21:56:08] udpate price: 331520.KQ, row: 3
[2024-07-11 21:56:10] udpate price: 950110.KQ, row: 3
[2024-07-11 21:56:11] udpate price: 110790.KQ, row: 3
[2024-07-11 21:56:12] udpate price: 069920.KQ, row: 3
[2024-07-11 21:56:13] udpate price: 105330.KQ, row: 3
[2024-07-11 21:56:15] udpate price: 049550.KQ, row: 3
[2024-07-11 21:56:16] udpate price: 265560.KQ, row: 3
[2024-07-11 21:56:17] udpate price: 263020.KQ, row: 3
[2024-07-11 21:56:19] udpate price: 035810.KQ, row: 3
[2024-07-11 21:56:20] udpate price: 051500.KQ, row: 3
[2024-07-11 21:56:21] udpate price: 237880.KQ, row: 3
[2024-07-11 21:56:23] udpate price: 382480.KQ, row: 3
[2024-07-11 21:56:24] udpate price: 097870.KQ, row: 3
[2024-07-11 21:56:25] udpate price: 088390.KQ, row: 3
[2024-07-11 21:56:26] udpate price: 043650.KQ, row: 3
[2024-07-11 21:56:28] udpate price: 083790.KQ, row: 3
[2024-07-11 21:56:29] udpate price: 013120.KQ, row: 3
[2024-07-11 21:56:30] udpate price: 091700.KQ, row: 3
[2024-07-11 21:56:31] udpate price: 263920.KQ, row: 3
[2024-07-11 21:56:33] udpate price: 424760.KQ, row: 3
[2024-07-11 21:56:34] udpate price: 082850.KQ, row: 3
[2024-07-11 21:56:35] udpate price: 023900.KQ, row: 3
[2024-07-11 21:56:37] udpate price: 075130.KQ, row: 3
[2024-07-11 21:56:38] udpate price: 031510.KQ, row: 3
[2024-07-11 21:56:39] udpate price: 118990.KQ, row: 3
[2024-07-11 21:56:40] udpate price: 143240.KQ, row: 3
[2024-07-11 21:56:41] udpate price: 037230.KQ, row: 3
[2024-07-11 21:56:43] udpate price: 045660.KQ, row: 3
[2024-07-11 21:56:44] udpate price: 215360.KQ, row: 3
[2024-07-11 21:56:46] udpate price: 037460.KQ, row: 3
[2024-07-11 21:56:47] udpate price: 063080.KQ, row: 3
[2024-07-11 21:56:48] udpate price: 002290.KQ, row: 3
[2024-07-11 21:56:49] udpate price: 067290.KQ, row: 3
[2024-07-11 21:56:51] udpate price: 458610.KQ, row: 3
[2024-07-11 21:56:52] udpate price: 065150.KQ, row: 3
[2024-07-11 21:56:53] udpate price: 472850.KQ, row: 3
[2024-07-11 21:56:55] udpate price: 214430.KQ, row: 3
[2024-07-11 21:56:56] udpate price: 061250.KQ, row: 3
[2024-07-11 21:56:57] udpate price: 066670.KQ, row: 3
[2024-07-11 21:56:58] udpate price: 053260.KQ, row: 3
[2024-07-11 21:57:00] udpate price: 356680.KQ, row: 3
[2024-07-11 21:57:01] udpate price: 033050.KQ, row: 3
[2024-07-11 21:57:02] udpate price: 069510.KQ, row: 3
[2024-07-11 21:57:04] udpate price: 318010.KQ, row: 3
[2024-07-11 21:57:05] udpate price: 041960.KQ, row: 3
[2024-07-11 21:57:06] udpate price: 216080.KQ, row: 3
[2024-07-11 21:57:08] udpate price: 019770.KQ, row: 3
[2024-07-11 21:57:09] udpate price: 237750.KQ, row: 3
[2024-07-11 21:57:10] udpate price: 192250.KQ, row: 3
[2024-07-11 21:57:11] udpate price: 179290.KQ, row: 3
[2024-07-11 21:57:13] udpate price: 101390.KQ, row: 3
[2024-07-11 21:57:14] udpate price: 012620.KQ, row: 3
[2024-07-11 21:57:15] udpate price: 417860.KQ, row: 3
[2024-07-11 21:57:16] udpate price: 418470.KQ, row: 3
[2024-07-11 21:57:18] udpate price: 011080.KQ, row: 3
[2024-07-11 21:57:19] udpate price: 453450.KQ, row: 3
[2024-07-11 21:57:20] udpate price: 155650.KQ, row: 3
[2024-07-11 21:57:21] udpate price: 217480.KQ, row: 3
[2024-07-11 21:57:23] udpate price: 052220.KQ, row: 3
[2024-07-11 21:57:24] udpate price: 053800.KQ, row: 3
[2024-07-11 21:57:25] udpate price: 101400.KQ, row: 3
[2024-07-11 21:57:27] udpate price: 046210.KQ, row: 3
[2024-07-11 21:57:28] udpate price: 014470.KQ, row: 3
[2024-07-11 21:57:29] udpate price: 092600.KQ, row: 3
[2024-07-11 21:57:31] udpate price: 045390.KQ, row: 3
[2024-07-11 21:57:32] udpate price: 260930.KQ, row: 3
[2024-07-11 21:57:33] udpate price: 065130.KQ, row: 3
[2024-07-11 21:57:35] udpate price: 421800.KQ, row: 3
[2024-07-11 21:57:36] udpate price: 446540.KQ, row: 3
[2024-07-11 21:57:37] udpate price: 479880.KQ, row: 3
[2024-07-11 21:57:39] udpate price: 290090.KQ, row: 3
[2024-07-11 21:57:40] udpate price: 389500.KQ, row: 3
[2024-07-11 21:57:41] udpate price: 246710.KQ, row: 3
[2024-07-11 21:57:42] udpate price: 043090.KQ, row: 3
[2024-07-11 21:57:44] udpate price: 214610.KQ, row: 3
[2024-07-11 21:57:45] udpate price: 083310.KQ, row: 3
[2024-07-11 21:57:46] udpate price: 090360.KQ, row: 3
[2024-07-11 21:57:48] udpate price: 103230.KQ, row: 3
[2024-07-11 21:57:49] udpate price: 021650.KQ, row: 3
[2024-07-11 21:57:50] udpate price: 411080.KQ, row: 3
[2024-07-11 21:57:52] udpate price: 095270.KQ, row: 3
[2024-07-11 21:57:53] udpate price: 234340.KQ, row: 3
[2024-07-11 21:57:54] udpate price: 399720.KQ, row: 3
[2024-07-11 21:57:56] udpate price: 267320.KQ, row: 3
[2024-07-11 21:57:57] udpate price: 200130.KQ, row: 3
[2024-07-11 21:57:59] udpate price: 475240.KQ, row: 3
[2024-07-11 21:58:00] udpate price: 038390.KQ, row: 3
[2024-07-11 21:58:02] udpate price: 200780.KQ, row: 3
[2024-07-11 21:58:03] udpate price: 052710.KQ, row: 3
[2024-07-11 21:58:04] udpate price: 056080.KQ, row: 3
[2024-07-11 21:58:06] udpate price: 096610.KQ, row: 3
[2024-07-11 21:58:07] udpate price: 437730.KQ, row: 3
[2024-07-11 21:58:09] udpate price: 053060.KQ, row: 3
[2024-07-11 21:58:10] udpate price: 188260.KQ, row: 3
[2024-07-11 21:58:12] udpate price: 099430.KQ, row: 3
[2024-07-11 21:58:13] udpate price: 067280.KQ, row: 3
[2024-07-11 21:58:14] udpate price: 037440.KQ, row: 3
[2024-07-11 21:58:16] udpate price: 243070.KQ, row: 3
[2024-07-11 21:58:17] udpate price: 253590.KQ, row: 3
[2024-07-11 21:58:19] udpate price: 419080.KQ, row: 3
[2024-07-11 21:58:20] udpate price: 446750.KQ, row: 3
[2024-07-11 21:58:22] udpate price: 043200.KQ, row: 3
[2024-07-11 21:58:23] udpate price: 201490.KQ, row: 3
[2024-07-11 21:58:24] udpate price: 039310.KQ, row: 3
[2024-07-11 21:58:25] udpate price: 228760.KQ, row: 3
[2024-07-11 21:58:27] udpate price: 089600.KQ, row: 3
[2024-07-11 21:58:28] udpate price: 376180.KQ, row: 3
[2024-07-11 21:58:29] udpate price: 357580.KQ, row: 3
[2024-07-11 21:58:31] udpate price: 027830.KQ, row: 3
[2024-07-11 21:58:32] udpate price: 036620.KQ, row: 3
[2024-07-11 21:58:33] udpate price: 452280.KQ, row: 3
[2024-07-11 21:58:34] udpate price: 065710.KQ, row: 3
[2024-07-11 21:58:36] udpate price: 007330.KQ, row: 3
[2024-07-11 21:58:37] udpate price: 264450.KQ, row: 3
[2024-07-11 21:58:38] udpate price: 389260.KQ, row: 3
[2024-07-11 21:58:39] udpate price: 238120.KQ, row: 3
[2024-07-11 21:58:41] udpate price: 347740.KQ, row: 3
[2024-07-11 21:58:42] udpate price: 066790.KQ, row: 3
[2024-07-11 21:58:43] udpate price: 263690.KQ, row: 3
[2024-07-11 21:58:44] udpate price: 076610.KQ, row: 3
[2024-07-11 21:58:46] udpate price: 054050.KQ, row: 3
[2024-07-11 21:58:47] udpate price: 100120.KQ, row: 3
[2024-07-11 21:58:48] udpate price: 095610.KQ, row: 3
[2024-07-11 21:58:49] udpate price: 153490.KQ, row: 3
[2024-07-11 21:58:51] udpate price: 290650.KQ, row: 3
[2024-07-11 21:58:52] udpate price: 017480.KQ, row: 3
[2024-07-11 21:58:53] udpate price: 085910.KQ, row: 3
[2024-07-11 21:58:55] udpate price: 038530.KQ, row: 3
[2024-07-11 21:58:56] udpate price: 170030.KQ, row: 3
[2024-07-11 21:58:58] udpate price: 382900.KQ, row: 3
[2024-07-11 21:58:59] udpate price: 440820.KQ, row: 3
[2024-07-11 21:59:01] udpate price: 442310.KQ, row: 3
[2024-07-11 21:59:02] udpate price: 307750.KQ, row: 3
[2024-07-11 21:59:03] udpate price: 087260.KQ, row: 3
[2024-07-11 21:59:05] udpate price: 000440.KQ, row: 3
[2024-07-11 21:59:06] udpate price: 388790.KQ, row: 3
[2024-07-11 21:59:07] udpate price: 304840.KQ, row: 3
[2024-07-11 21:59:09] udpate price: 232830.KQ, row: 3
[2024-07-11 21:59:10] udpate price: 419050.KQ, row: 3
[2024-07-11 21:59:11] udpate price: 275630.KQ, row: 3
[2024-07-11 21:59:13] udpate price: 024940.KQ, row: 3
[2024-07-11 21:59:14] udpate price: 036170.KQ, row: 3
[2024-07-11 21:59:15] udpate price: 017650.KQ, row: 3
[2024-07-11 21:59:17] udpate price: 040300.KQ, row: 3
[2024-07-11 21:59:18] udpate price: 100130.KQ, row: 3
[2024-07-11 21:59:19] udpate price: 014190.KQ, row: 3
[2024-07-11 21:59:21] udpate price: 092730.KQ, row: 3
[2024-07-11 21:59:22] udpate price: 355150.KQ, row: 3
[2024-07-11 21:59:23] udpate price: 451250.KQ, row: 3
[2024-07-11 21:59:25] udpate price: 079170.KQ, row: 3
[2024-07-11 21:59:26] udpate price: 323280.KQ, row: 3
[2024-07-11 21:59:27] udpate price: 140430.KQ, row: 3
[2024-07-11 21:59:29] udpate price: 352090.KQ, row: 3
[2024-07-11 21:59:30] udpate price: 067990.KQ, row: 3
[2024-07-11 21:59:32] udpate price: 011370.KQ, row: 3
[2024-07-11 21:59:33] udpate price: 126700.KQ, row: 3
[2024-07-11 21:59:34] udpate price: 357550.KQ, row: 3
[2024-07-11 21:59:35] udpate price: 053610.KQ, row: 3
[2024-07-11 21:59:37] udpate price: 105740.KQ, row: 3
[2024-07-11 21:59:38] udpate price: 219420.KQ, row: 3
[2024-07-11 21:59:40] udpate price: 051360.KQ, row: 3
[2024-07-11 21:59:41] udpate price: 057880.KQ, row: 3
[2024-07-11 21:59:42] udpate price: 146320.KQ, row: 3
[2024-07-11 21:59:44] udpate price: 243840.KQ, row: 3
[2024-07-11 21:59:45] udpate price: 471050.KQ, row: 3
[2024-07-11 21:59:46] udpate price: 187870.KQ, row: 3
[2024-07-11 21:59:48] udpate price: 017890.KQ, row: 3
[2024-07-11 21:59:49] udpate price: 234920.KQ, row: 3
[2024-07-11 21:59:50] udpate price: 052420.KQ, row: 3
[2024-07-11 21:59:51] udpate price: 131030.KQ, row: 3
[2024-07-11 21:59:53] udpate price: 053450.KQ, row: 3
[2024-07-11 21:59:54] udpate price: 024830.KQ, row: 3
[2024-07-11 21:59:55] udpate price: 036890.KQ, row: 3
[2024-07-11 21:59:57] udpate price: 246250.KQ, row: 3
[2024-07-11 21:59:58] udpate price: 094840.KQ, row: 3
[2024-07-11 21:59:59] udpate price: 420770.KQ, row: 3
[2024-07-11 22:00:01] udpate price: 082660.KQ, row: 3
[2024-07-11 22:00:02] udpate price: 031330.KQ, row: 3
[2024-07-11 22:00:03] udpate price: 043260.KQ, row: 3
[2024-07-11 22:00:05] udpate price: 377450.KQ, row: 3
[2024-07-11 22:00:06] udpate price: 439580.KQ, row: 3
[2024-07-11 22:00:07] udpate price: 060560.KQ, row: 3
[2024-07-11 22:00:09] udpate price: 256150.KQ, row: 3
[2024-07-11 22:00:10] udpate price: 041590.KQ, row: 3
[2024-07-11 22:00:12] udpate price: 360070.KQ, row: 3
[2024-07-11 22:00:13] udpate price: 065440.KQ, row: 3
[2024-07-11 22:00:14] udpate price: 030350.KQ, row: 3
[2024-07-11 22:00:16] udpate price: 068760.KQ, row: 3
[2024-07-11 22:00:17] udpate price: 444920.KQ, row: 3
[2024-07-11 22:00:18] udpate price: 290740.KQ, row: 3
[2024-07-11 22:00:20] udpate price: 058630.KQ, row: 3
[2024-07-11 22:00:21] udpate price: 095190.KQ, row: 3
[2024-07-11 22:00:22] udpate price: 214450.KQ, row: 3
[2024-07-11 22:00:23] udpate price: 196700.KQ, row: 3
[2024-07-11 22:00:25] udpate price: 262260.KQ, row: 3
[2024-07-11 22:00:26] udpate price: 060380.KQ, row: 3
[2024-07-11 22:00:27] udpate price: 072990.KQ, row: 3
[2024-07-11 22:00:28] udpate price: 076080.KQ, row: 3
[2024-07-11 22:00:30] udpate price: 060310.KQ, row: 3
[2024-07-11 22:00:31] udpate price: 036830.KQ, row: 3
[2024-07-11 22:00:32] udpate price: 040610.KQ, row: 3
[2024-07-11 22:00:34] udpate price: 058470.KQ, row: 3
[2024-07-11 22:00:35] udpate price: 087010.KQ, row: 3
[2024-07-11 22:00:36] udpate price: 288330.KQ, row: 3
[2024-07-11 22:00:38] udpate price: 041020.KQ, row: 3
[2024-07-11 22:00:39] udpate price: 060370.KQ, row: 3
[2024-07-11 22:00:40] udpate price: 092460.KQ, row: 3
[2024-07-11 22:00:42] udpate price: 354320.KQ, row: 3
[2024-07-11 22:00:43] udpate price: 333620.KQ, row: 3
