[2024-07-11 21:41:02] Try to insert 2566 codes
[2024-07-11 21:41:06] udpate price: METCL, row: 3
[2024-07-11 21:52:50] udpate price: AMLI, row: 3
[2024-07-11 21:52:51] udpate price: SWBI, row: 3
[2024-07-11 21:52:52] udpate price: LRE, row: 3
[2024-07-11 21:52:53] udpate price: GBDC, row: 3
[2024-07-11 21:52:55] udpate price: IVVD, row: 3
[2024-07-11 21:52:55] udpate price: BOWNR, row: 0
[2024-07-11 21:52:57] udpate price: CLOE, row: 3
[2024-07-11 21:52:58] udpate price: CZFS, row: 3
[2024-07-11 21:52:59] udpate price: VIRI, row: 3
[2024-07-11 21:53:01] udpate price: AOGOU, row: 3
[2024-07-11 21:53:02] udpate price: WMG, row: 3
[2024-07-11 21:53:04] udpate price: GHIX, row: 3
[2024-07-11 21:53:05] udpate price: RAPT, row: 3
[2024-07-11 21:53:06] udpate price: BCML, row: 3
[2024-07-11 21:53:08] udpate price: NFBK, row: 3
[2024-07-11 21:53:09] udpate price: LRMR, row: 3
[2024-07-11 21:53:10] udpate price: FWONK, row: 3
[2024-07-11 21:53:12] udpate price: ANTX, row: 3
[2024-07-11 21:53:13] udpate price: EWTX, row: 3
[2024-07-11 21:53:15] udpate price: MYRG, row: 3
[2024-07-11 21:53:16] udpate price: AITRR, row: 0
[2024-07-11 21:53:17] udpate price: MBINO, row: 3
[2024-07-11 21:53:18] udpate price: CVLT, row: 3
[2024-07-11 21:53:20] udpate price: EDSA, row: 3
[2024-07-11 21:53:21] udpate price: EFTR, row: 3
[2024-07-11 21:53:22] udpate price: FFIV, row: 3
[2024-07-11 21:53:23] udpate price: BZ, row: 3
[2024-07-11 21:53:25] udpate price: CLRC, row: 3
[2024-07-11 21:53:26] udpate price: IMAQ, row: 3
[2024-07-11 21:53:27] udpate price: KALA, row: 3
[2024-07-11 21:53:29] udpate price: MOBX, row: 3
[2024-07-11 21:53:30] udpate price: MCFT, row: 3
[2024-07-11 21:53:31] udpate price: PRDO, row: 3
[2024-07-11 21:53:32] udpate price: FIBK, row: 3
[2024-07-11 21:53:34] udpate price: AFMD, row: 3
[2024-07-11 21:53:35] udpate price: CBRG, row: 3
[2024-07-11 21:53:36] udpate price: PGC, row: 3
[2024-07-11 21:53:37] udpate price: FELE, row: 3
[2024-07-11 21:53:39] udpate price: VUZI, row: 3
[2024-07-11 21:53:40] udpate price: SATL, row: 3
[2024-07-11 21:53:41] udpate price: FNCB, row: 0
[2024-07-11 21:53:42] udpate price: ZCAR, row: 3
[2024-07-11 21:53:44] udpate price: LXEO, row: 3
[2024-07-11 21:53:45] udpate price: ROCLU, row: 3
[2024-07-11 21:53:46] udpate price: OXSQ, row: 3
[2024-07-11 21:53:47] udpate price: GLUE, row: 3
[2024-07-11 21:53:49] udpate price: CKPT, row: 3
[2024-07-11 21:53:50] udpate price: FBRX, row: 3
[2024-07-11 21:53:51] udpate price: INAQ, row: 3
[2024-07-11 21:53:53] udpate price: ALLK, row: 3
[2024-07-11 21:53:54] udpate price: UVSP, row: 3
[2024-07-11 21:53:55] udpate price: NNAG, row: 3
[2024-07-11 21:53:57] udpate price: TCBK, row: 3
[2024-07-11 21:53:58] udpate price: IXHL, row: 3
[2024-07-11 21:53:59] udpate price: HOPE, row: 3
[2024-07-11 21:54:01] udpate price: CMMB, row: 3
[2024-07-11 21:54:02] udpate price: LBRDP, row: 3
[2024-07-11 21:54:04] udpate price: BANR, row: 3
[2024-07-11 21:54:05] udpate price: ALFUU, row: 3
[2024-07-11 21:54:06] udpate price: CTLP, row: 3
[2024-07-11 21:54:08] udpate price: SUGP, row: 3
[2024-07-11 21:54:09] udpate price: PTMN, row: 3
[2024-07-11 21:54:10] udpate price: AUTL, row: 3
[2024-07-11 21:54:12] udpate price: ZI, row: 3
[2024-07-11 21:54:13] udpate price: FCNCA, row: 3
[2024-07-11 21:54:14] udpate price: PLAOU, row: 3
[2024-07-11 21:54:15] udpate price: BSY, row: 3
[2024-07-11 21:54:17] udpate price: ADXN, row: 3
[2024-07-11 21:54:18] udpate price: PLMJ, row: 3
[2024-07-11 21:54:19] udpate price: CXAI, row: 3
[2024-07-11 21:54:20] udpate price: HSTM, row: 3
[2024-07-11 21:54:22] udpate price: BNTX, row: 3
[2024-07-11 21:54:23] udpate price: SY, row: 3
[2024-07-11 21:54:24] udpate price: HNRG, row: 3
[2024-07-11 21:54:25] udpate price: DRUG, row: 3
[2024-07-11 21:54:27] udpate price: NN, row: 3
[2024-07-11 21:54:28] udpate price: RAY, row: 3
[2024-07-11 21:54:29] udpate price: BBLG, row: 3
[2024-07-11 21:54:31] udpate price: TTEK, row: 3
[2024-07-11 21:54:32] udpate price: CFFN, row: 3
[2024-07-11 21:54:33] udpate price: NCNC, row: 3
[2024-07-11 21:54:34] udpate price: CPTN, row: 3
[2024-07-11 21:54:36] udpate price: CHMG, row: 3
[2024-07-11 21:54:37] udpate price: CCIX, row: 3
[2024-07-11 21:54:38] udpate price: NSIT, row: 3
[2024-07-11 21:54:40] udpate price: PTSI, row: 3
[2024-07-11 21:54:41] udpate price: PRZO, row: 3
[2024-07-11 21:54:42] udpate price: GLST, row: 3
[2024-07-11 21:54:44] udpate price: TLPH, row: 3
[2024-07-11 21:54:45] udpate price: OCCIO, row: 3
[2024-07-11 21:54:46] udpate price: CRTO, row: 3
[2024-07-11 21:54:48] udpate price: HQI, row: 3
[2024-07-11 21:54:49] udpate price: YOTAU, row: 3
[2024-07-11 21:54:51] udpate price: KMDA, row: 3
[2024-07-11 21:54:52] udpate price: IQ, row: 3
[2024-07-11 21:54:54] udpate price: SRM, row: 3
[2024-07-11 21:54:55] udpate price: PBHC, row: 3
[2024-07-11 21:54:56] udpate price: AMRK, row: 3
[2024-07-11 21:54:58] udpate price: GENK, row: 3
[2024-07-11 21:54:59] udpate price: MRNS, row: 3
[2024-07-11 21:55:01] udpate price: CSGS, row: 3
[2024-07-11 21:55:02] udpate price: HTOO, row: 3
[2024-07-11 21:55:04] udpate price: ZBRA, row: 3
[2024-07-11 21:55:05] udpate price: SFST, row: 3
[2024-07-11 21:55:06] udpate price: MITA, row: 3
[2024-07-11 21:55:08] udpate price: INCY, row: 3
[2024-07-11 21:55:09] udpate price: SPKLU, row: 3
[2024-07-11 21:55:10] udpate price: QDROU, row: 3
[2024-07-11 21:55:12] udpate price: DGICA, row: 3
[2024-07-11 21:55:13] udpate price: KALU, row: 3
[2024-07-11 21:55:15] udpate price: GDHG, row: 3
[2024-07-11 21:55:21] udpate price: CLVSQ, row: 0
[2024-07-11 21:55:22] udpate price: IBCP, row: 3
[2024-07-11 21:55:23] udpate price: LBRDA, row: 3
[2024-07-11 21:55:25] udpate price: GOGO, row: 3
[2024-07-11 21:55:26] udpate price: JAGX, row: 3
[2024-07-11 21:55:27] udpate price: GANX, row: 3
[2024-07-11 21:55:29] udpate price: WHLM, row: 3
[2024-07-11 21:55:30] udpate price: BNZI, row: 3
[2024-07-11 21:55:31] udpate price: GO, row: 3
[2024-07-11 21:55:33] udpate price: TRIP, row: 3
[2024-07-11 21:55:34] udpate price: VIRC, row: 3
[2024-07-11 21:55:35] udpate price: GEOS, row: 3
[2024-07-11 21:55:36] udpate price: PZZA, row: 3
[2024-07-11 21:55:38] udpate price: SVRE, row: 3
[2024-07-11 21:55:39] udpate price: GV, row: 3
[2024-07-11 21:55:40] udpate price: XXII, row: 3
[2024-07-11 21:55:42] udpate price: GMFIU, row: 3
[2024-07-11 21:55:43] udpate price: WTFCP, row: 3
[2024-07-11 21:55:44] udpate price: DRCT, row: 3
[2024-07-11 21:55:46] udpate price: LTRN, row: 3
[2024-07-11 21:55:47] udpate price: ITI, row: 3
[2024-07-11 21:55:49] udpate price: TGTX, row: 3
[2024-07-11 21:55:50] udpate price: CAMT, row: 3
[2024-07-11 21:55:51] udpate price: FGBI, row: 3
[2024-07-11 21:55:53] udpate price: COKE, row: 3
[2024-07-11 21:55:54] udpate price: ASO, row: 3
[2024-07-11 21:55:56] udpate price: WKSP, row: 3
[2024-07-11 21:55:57] udpate price: MGRC, row: 3
[2024-07-11 21:55:59] udpate price: NAAS, row: 3
[2024-07-11 21:56:00] udpate price: MORF, row: 3
[2024-07-11 21:56:01] udpate price: FEXDR, row: 0
[2024-07-11 21:56:02] udpate price: CPRX, row: 3
[2024-07-11 21:56:03] udpate price: BTCS, row: 3
[2024-07-11 21:56:05] udpate price: IRBT, row: 3
[2024-07-11 21:56:06] udpate price: THFF, row: 3
[2024-07-11 21:56:08] udpate price: EHGO, row: 3
[2024-07-11 21:56:09] udpate price: IGTAU, row: 3
[2024-07-11 21:56:10] udpate price: GLPI, row: 3
[2024-07-11 21:56:11] udpate price: OAKUR, row: 3
[2024-07-11 21:56:13] udpate price: OSUR, row: 3
[2024-07-11 21:56:14] udpate price: PFBC, row: 3
[2024-07-11 21:56:15] udpate price: ANDE, row: 3
[2024-07-11 21:56:17] udpate price: FAMI, row: 3
[2024-07-11 21:56:18] udpate price: TMC, row: 3
[2024-07-11 21:56:19] udpate price: DECA, row: 3
[2024-07-11 21:56:21] udpate price: PHVS, row: 3
[2024-07-11 21:56:22] udpate price: STSS, row: 3
[2024-07-11 21:56:23] udpate price: TBMCR, row: 3
[2024-07-11 21:56:24] udpate price: HWH, row: 3
[2024-07-11 21:56:26] udpate price: GILT, row: 3
[2024-07-11 21:56:27] udpate price: CGON, row: 3
[2024-07-11 21:56:28] udpate price: CEG, row: 3
[2024-07-11 21:56:29] udpate price: IROH, row: 3
[2024-07-11 21:56:31] udpate price: GRI, row: 3
[2024-07-11 21:56:32] udpate price: KRT, row: 3
[2024-07-11 21:56:33] udpate price: STTK, row: 3
[2024-07-11 21:56:35] udpate price: LMB, row: 3
[2024-07-11 21:56:36] udpate price: VICR, row: 3
[2024-07-11 21:56:37] udpate price: NVEE, row: 3
[2024-07-11 21:56:38] udpate price: BWAQ, row: 3
[2024-07-11 21:56:40] udpate price: WSBC, row: 3
[2024-07-11 21:56:41] udpate price: ENVB, row: 3
[2024-07-11 21:56:42] udpate price: GCT, row: 3
[2024-07-11 21:56:44] udpate price: TSEM, row: 3
[2024-07-11 21:56:45] udpate price: MBOT, row: 3
[2024-07-11 21:56:46] udpate price: WTMAR, row: 0
[2024-07-11 21:56:47] udpate price: SWIM, row: 3
[2024-07-11 21:56:48] udpate price: BJRI, row: 3
[2024-07-11 21:56:49] udpate price: DATS, row: 3
[2024-07-11 21:56:51] udpate price: SNCY, row: 3
[2024-07-11 21:56:52] udpate price: CVAC, row: 3
[2024-07-11 21:56:53] udpate price: TRMD, row: 3
[2024-07-11 21:56:55] udpate price: CGTX, row: 3
[2024-07-11 21:56:56] udpate price: IRAAU, row: 3
[2024-07-11 21:56:57] udpate price: FRPH, row: 3
[2024-07-11 21:56:58] udpate price: ORGO, row: 3
[2024-07-11 21:57:00] udpate price: FFIN, row: 3
[2024-07-11 21:57:00] udpate price: HHGCR, row: 0
[2024-07-11 21:57:02] udpate price: EVGR, row: 3
[2024-07-11 21:57:03] udpate price: ATXS, row: 3
[2024-07-11 21:57:04] udpate price: AGYS, row: 3
[2024-07-11 21:57:06] udpate price: FISI, row: 3
[2024-07-11 21:57:07] udpate price: AQUNR, row: 0
[2024-07-11 21:57:08] udpate price: FWRG, row: 3
[2024-07-11 21:57:09] udpate price: NICK, row: 3
[2024-07-11 21:57:10] udpate price: ANL, row: 3
[2024-07-11 21:57:11] udpate price: OPGN, row: 3
[2024-07-11 21:57:13] udpate price: IPAR, row: 3
[2024-07-11 21:57:14] udpate price: FULC, row: 3
[2024-07-11 21:57:15] udpate price: OLMA, row: 3
[2024-07-11 21:57:16] udpate price: KWE, row: 3
[2024-07-11 21:57:18] udpate price: SVA, row: 3
[2024-07-11 21:57:19] udpate price: BFC, row: 3
[2024-07-11 21:57:20] udpate price: WSBF, row: 3
[2024-07-11 21:57:22] udpate price: RMNI, row: 3
[2024-07-11 21:57:23] udpate price: MGRX, row: 3
[2024-07-11 21:57:24] udpate price: ORMP, row: 3
[2024-07-11 21:57:26] udpate price: CBSH, row: 3
[2024-07-11 21:57:27] udpate price: NSPR, row: 3
[2024-07-11 21:57:28] udpate price: PKOH, row: 3
[2024-07-11 21:57:30] udpate price: JL, row: 3
[2024-07-11 21:57:31] udpate price: CLLS, row: 3
[2024-07-11 21:57:32] udpate price: WNEB, row: 3
[2024-07-11 21:57:34] udpate price: IRON, row: 3
[2024-07-11 21:57:35] udpate price: LAUR, row: 3
[2024-07-11 21:57:36] udpate price: KTRA, row: 3
[2024-07-11 21:57:38] udpate price: THCPU, row: 3
[2024-07-11 21:57:39] udpate price: FOSLL, row: 3
[2024-07-11 21:57:40] udpate price: ABVX, row: 3
[2024-07-11 21:57:41] udpate price: BLACR, row: 0
[2024-07-11 21:57:42] udpate price: TKLF, row: 3
[2024-07-11 21:57:44] udpate price: CARM, row: 3
[2024-07-11 21:57:45] udpate price: QETA, row: 3
[2024-07-11 21:57:46] udpate price: ACT, row: 3
[2024-07-11 21:57:48] udpate price: GBBK, row: 3
[2024-07-11 21:57:49] udpate price: URBN, row: 3
[2024-07-11 21:57:50] udpate price: ARWR, row: 3
[2024-07-11 21:57:52] udpate price: BRKH, row: 3
[2024-07-11 21:57:53] udpate price: DTST, row: 3
[2024-07-11 21:57:55] udpate price: VMEO, row: 3
[2024-07-11 21:57:56] udpate price: JVA, row: 3
[2024-07-11 21:57:57] udpate price: SNPS, row: 3
[2024-07-11 21:57:59] udpate price: ARRY, row: 3
[2024-07-11 21:58:00] udpate price: ENPH, row: 3
[2024-07-11 21:58:02] udpate price: NSSC, row: 3
[2024-07-11 21:58:03] udpate price: MAQC, row: 3
[2024-07-11 21:58:04] udpate price: RILYG, row: 3
[2024-07-11 21:58:06] udpate price: DJCO, row: 3
[2024-07-11 21:58:07] udpate price: PFIS, row: 3
[2024-07-11 21:58:09] udpate price: POWI, row: 3
[2024-07-11 21:58:10] udpate price: TCPC, row: 3
[2024-07-11 21:58:12] udpate price: APVO, row: 3
[2024-07-11 21:58:13] udpate price: ELTK, row: 3
[2024-07-11 21:58:14] udpate price: RNLX, row: 3
[2024-07-11 21:58:16] udpate price: ALGT, row: 3
[2024-07-11 21:58:17] udpate price: ACHV, row: 3
[2024-07-11 21:58:19] udpate price: EXEL, row: 3
[2024-07-11 21:58:20] udpate price: QNCX, row: 3
[2024-07-11 21:58:21] udpate price: VSACU, row: 3
[2024-07-11 21:58:23] udpate price: IVCBU, row: 3
[2024-07-11 21:58:24] udpate price: CCSI, row: 3
[2024-07-11 21:58:26] udpate price: HEPA, row: 3
[2024-07-11 21:58:27] udpate price: INBK, row: 3
[2024-07-11 21:58:28] udpate price: HPCO, row: 3
[2024-07-11 21:58:29] udpate price: FOXA, row: 3
[2024-07-11 21:58:31] udpate price: SEIC, row: 3
[2024-07-11 21:58:32] udpate price: SSBI, row: 3
[2024-07-11 21:58:34] udpate price: FEAM, row: 3
[2024-07-11 21:58:35] udpate price: MNTS, row: 3
[2024-07-11 21:58:36] udpate price: LOVE, row: 3
[2024-07-11 21:58:37] udpate price: TMTCR, row: 0
[2024-07-11 21:58:38] udpate price: BECN, row: 3
[2024-07-11 21:58:39] udpate price: ESHAR, row: 0
[2024-07-11 21:58:40] udpate price: PTGX, row: 3
[2024-07-11 21:58:41] udpate price: WASH, row: 3
[2024-07-11 21:58:42] udpate price: GCTK, row: 3
[2024-07-11 21:58:44] udpate price: BUSE, row: 3
[2024-07-11 21:58:45] udpate price: BIDU, row: 3
[2024-07-11 21:58:47] udpate price: AIMAU, row: 3
[2024-07-11 21:58:48] udpate price: CPSS, row: 3
[2024-07-11 21:58:49] udpate price: AIRJ, row: 3
[2024-07-11 21:58:51] udpate price: PRFT, row: 3
[2024-07-11 21:58:52] udpate price: MMAT, row: 3
[2024-07-11 21:58:53] udpate price: PLSE, row: 3
[2024-07-11 21:58:55] udpate price: SEER, row: 3
[2024-07-11 21:58:56] udpate price: MEDS, row: 3
[2024-07-11 21:58:58] udpate price: ALGN, row: 3
[2024-07-11 21:58:59] udpate price: PAGP, row: 3
[2024-07-11 21:59:01] udpate price: ATAI, row: 3
[2024-07-11 21:59:02] udpate price: FTAI, row: 3
[2024-07-11 21:59:04] udpate price: CZR, row: 3
[2024-07-11 21:59:05] udpate price: LION, row: 3
[2024-07-11 21:59:06] udpate price: IDXX, row: 3
[2024-07-11 21:59:07] udpate price: MSSAR, row: 0
[2024-07-11 21:59:08] udpate price: PASG, row: 3
[2024-07-11 21:59:10] udpate price: ATMC, row: 3
[2024-07-11 21:59:11] udpate price: GROM, row: 3
[2024-07-11 21:59:12] udpate price: STAA, row: 3
[2024-07-11 21:59:14] udpate price: BOKF, row: 3
[2024-07-11 21:59:15] udpate price: BLTE, row: 3
[2024-07-11 21:59:17] udpate price: HHGC, row: 3
[2024-07-11 21:59:18] udpate price: TCTM, row: 3
[2024-07-11 21:59:19] udpate price: WAFDP, row: 3
[2024-07-11 21:59:21] udpate price: CHSN, row: 3
[2024-07-11 21:59:22] udpate price: VLYPP, row: 3
[2024-07-11 21:59:24] udpate price: WAVS, row: 3
[2024-07-11 21:59:25] udpate price: STEP, row: 3
[2024-07-11 21:59:26] udpate price: BYFC, row: 3
[2024-07-11 21:59:28] udpate price: GLACU, row: 3
[2024-07-11 21:59:29] udpate price: HCSG, row: 3
[2024-07-11 21:59:30] udpate price: FITBI, row: 3
[2024-07-11 21:59:32] udpate price: UCBIO, row: 3
[2024-07-11 21:59:33] udpate price: TROW, row: 3
[2024-07-11 21:59:34] udpate price: COOLU, row: 3
[2024-07-11 21:59:35] udpate price: SEVN, row: 3
[2024-07-11 21:59:37] udpate price: OMIC, row: 3
[2024-07-11 21:59:38] udpate price: MATH, row: 3
[2024-07-11 21:59:40] udpate price: AVHIU, row: 3
[2024-07-11 21:59:41] udpate price: CACO, row: 3
[2024-07-11 21:59:45] udpate price: GWACU, row: 0
[2024-07-11 21:59:47] udpate price: MDJH, row: 3
[2024-07-11 21:59:48] udpate price: CATC, row: 3
[2024-07-11 21:59:50] udpate price: FBNC, row: 3
[2024-07-11 21:59:51] udpate price: GMM, row: 3
[2024-07-11 21:59:52] udpate price: ASTE, row: 3
[2024-07-11 21:59:53] udpate price: NOVT, row: 3
[2024-07-11 21:59:54] udpate price: CHX, row: 3
[2024-07-11 21:59:56] udpate price: XTKG, row: 3
[2024-07-11 21:59:57] udpate price: NTRB, row: 3
[2024-07-11 21:59:58] udpate price: INTE, row: 3
[2024-07-11 22:00:00] udpate price: AFARU, row: 3
[2024-07-11 22:00:01] udpate price: SHC, row: 3
[2024-07-11 22:00:02] udpate price: ADAP, row: 3
[2024-07-11 22:00:04] udpate price: NISN, row: 3
[2024-07-11 22:00:05] udpate price: AMSWA, row: 3
[2024-07-11 22:00:06] udpate price: GPCR, row: 3
[2024-07-11 22:00:08] udpate price: TSHA, row: 3
[2024-07-11 22:00:09] udpate price: LQDT, row: 3
[2024-07-11 22:00:10] udpate price: VBTX, row: 3
[2024-07-11 22:00:12] udpate price: HEPS, row: 3
[2024-07-11 22:00:13] udpate price: ENTG, row: 3
[2024-07-11 22:00:15] udpate price: GCMG, row: 3
[2024-07-11 22:00:16] udpate price: CSGP, row: 3
[2024-07-11 22:00:17] udpate price: ERII, row: 3
[2024-07-11 22:00:19] udpate price: VERV, row: 3
[2024-07-11 22:00:20] udpate price: AY, row: 3
[2024-07-11 22:00:21] udpate price: MTEN, row: 3
[2024-07-11 22:00:23] udpate price: PCTY, row: 3
[2024-07-11 22:00:24] udpate price: CLWT, row: 3
[2024-07-11 22:00:25] udpate price: SNFCA, row: 3
[2024-07-11 22:00:26] udpate price: FLIC, row: 3
[2024-07-11 22:00:27] udpate price: IGMS, row: 3
[2024-07-11 22:00:29] udpate price: RGC, row: 3
[2024-07-11 22:00:30] udpate price: NYXH, row: 3
[2024-07-11 22:00:31] udpate price: VRNT, row: 3
[2024-07-11 22:00:33] udpate price: DSWL, row: 3
[2024-07-11 22:00:34] udpate price: ADIL, row: 3
[2024-07-11 22:00:35] udpate price: CECO, row: 3
[2024-07-11 22:00:37] udpate price: WYNN, row: 3
[2024-07-11 22:00:38] udpate price: GVH, row: 3
[2024-07-11 22:00:39] udpate price: LIDR, row: 3
[2024-07-11 22:00:41] udpate price: FCCO, row: 3
[2024-07-11 22:00:42] udpate price: IOSP, row: 3
[2024-07-11 22:00:43] udpate price: KRNY, row: 3
[2024-07-11 22:00:45] udpate price: CAKE, row: 3
[2024-07-11 22:00:46] udpate price: MAT, row: 3
[2024-07-11 22:00:47] udpate price: ESSA, row: 3
[2024-07-11 22:00:49] udpate price: CVIIU, row: 3
[2024-07-11 22:00:50] udpate price: RGEN, row: 3
[2024-07-11 22:00:51] udpate price: DRMA, row: 3
[2024-07-11 22:00:52] udpate price: RENEU, row: 3
[2024-07-11 22:00:54] udpate price: ALRM, row: 3
[2024-07-11 22:00:55] udpate price: SONN, row: 3
[2024-07-11 22:00:56] udpate price: WERN, row: 3
[2024-07-11 22:00:58] udpate price: PAA, row: 3
[2024-07-11 22:00:59] udpate price: NKGN, row: 3
[2024-07-11 22:01:01] udpate price: POOL, row: 3
[2024-07-11 22:01:02] udpate price: BMRC, row: 3
[2024-07-11 22:01:04] udpate price: HTZ, row: 3
[2024-07-11 22:01:05] udpate price: PPYAU, row: 3
[2024-07-11 22:01:06] udpate price: TECX, row: 3
[2024-07-11 22:01:08] udpate price: ALCYU, row: 3
[2024-07-11 22:01:09] udpate price: IMPPP, row: 3
[2024-07-11 22:01:11] udpate price: KVACU, row: 3
[2024-07-11 22:01:12] udpate price: ALSA, row: 3
[2024-07-11 22:01:13] udpate price: BDTX, row: 3
[2024-07-11 22:01:15] udpate price: RGLS, row: 3
[2024-07-11 22:01:16] udpate price: CSX, row: 3
[2024-07-11 22:01:18] udpate price: ACNB, row: 3
[2024-07-11 22:01:19] udpate price: NAUT, row: 3
[2024-07-11 22:01:20] udpate price: NICE, row: 3
[2024-07-11 22:01:22] udpate price: DXPE, row: 3
[2024-07-11 22:01:23] udpate price: SASR, row: 3
[2024-07-11 22:01:25] udpate price: AVTE, row: 3
[2024-07-11 22:01:26] udpate price: PFTAU, row: 3
[2024-07-11 22:01:27] udpate price: ENLV, row: 3
[2024-07-11 22:01:29] udpate price: ARQQ, row: 3
[2024-07-11 22:01:30] udpate price: NXTC, row: 3
[2024-07-11 22:01:31] udpate price: ECBK, row: 3
[2024-07-11 22:01:33] udpate price: MIST, row: 3
[2024-07-11 22:01:34] udpate price: REPL, row: 3
[2024-07-11 22:01:36] udpate price: ROCL, row: 3
[2024-07-11 22:01:37] udpate price: CMPO, row: 3
[2024-07-11 22:01:38] udpate price: MDLZ, row: 3
[2024-07-11 22:01:40] udpate price: BLKB, row: 3
[2024-07-11 22:01:41] udpate price: CDAQU, row: 3
[2024-07-11 22:01:42] udpate price: CISS, row: 3
[2024-07-11 22:01:43] udpate price: ABCL, row: 3
[2024-07-11 22:01:45] udpate price: KTCC, row: 3
[2024-07-11 22:01:46] udpate price: FGBIP, row: 3
[2024-07-11 22:01:47] udpate price: HNVR, row: 3
[2024-07-11 22:01:48] udpate price: BRKL, row: 3
[2024-07-11 22:01:50] udpate price: CPBI, row: 3
[2024-07-11 22:01:51] udpate price: BHRB, row: 3
[2024-07-11 22:01:52] udpate price: ARBKL, row: 3
[2024-07-11 22:01:53] udpate price: CRDL, row: 3
[2024-07-11 22:01:55] udpate price: CHSCO, row: 3
[2024-07-11 22:01:56] udpate price: NUVO, row: 3
[2024-07-11 22:01:57] udpate price: MIND, row: 3
[2024-07-11 22:01:58] udpate price: NEXT, row: 3
[2024-07-11 22:02:00] udpate price: BPTH, row: 3
[2024-07-11 22:02:01] udpate price: WLFC, row: 3
[2024-07-11 22:02:02] udpate price: BKHA, row: 3
[2024-07-11 22:02:03] udpate price: LNT, row: 3
[2024-07-11 22:02:05] udpate price: QH, row: 3
[2024-07-11 22:02:06] udpate price: CRKN, row: 3
[2024-07-11 22:02:07] udpate price: VIASP, row: 3
[2024-07-11 22:02:08] udpate price: SPRB, row: 3
[2024-07-11 22:02:10] udpate price: RDHL, row: 3
[2024-07-11 22:02:11] udpate price: ITRM, row: 3
[2024-07-11 22:02:12] udpate price: FEXD, row: 3
[2024-07-11 22:02:14] udpate price: REVB, row: 3
[2024-07-11 22:02:15] udpate price: ONBPO, row: 3
[2024-07-11 22:02:16] udpate price: NRC, row: 3
[2024-07-11 22:02:17] udpate price: DCOM, row: 3
[2024-07-11 22:02:19] udpate price: CHRD, row: 3
[2024-07-11 22:02:20] udpate price: CRBU, row: 3
[2024-07-11 22:02:21] udpate price: HBANM, row: 3
[2024-07-11 22:02:23] udpate price: SAFT, row: 3
[2024-07-11 22:02:24] udpate price: NKTX, row: 3
[2024-07-11 22:02:26] udpate price: HBT, row: 3
[2024-07-11 22:02:27] udpate price: PPSI, row: 3
[2024-07-11 22:02:29] udpate price: CNGL, row: 3
[2024-07-11 22:02:30] udpate price: APXI, row: 3
